Cottonwood_Bayou_Solar,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021354,0.102161,0.182970,0.263778,0.344586,0.425394,0.506202,0.587010,0.667818,0.748626,0.829434,0.910243,0.991051,1.071858,1.152667,1.233475,1.314283,1.395091,1.475899,1.556707,1.637515,1.718323,1.799131,1.879940,1.960748,2.041555,2.122364,2.203172,2.283980,2.364788,2.445596,2.526404,2.607212,2.688020
Cottonwood_Gas,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062670,0.143478,0.224287,0.305095,0.385903,0.466711,0.547519,0.628327,0.709135,0.789943,0.870751,0.951560,1.032367,1.113175,1.193984,1.274792,1.355600,1.436408,1.517216,1.598024,1.678832,1.759640,1.840448,1.921257,2.002064,2.082872,2.163681,2.244489,2.325297,2.406105,2.486913,2.567721,2.648529
Freeport_CCGT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067930,0.148738,0.229546,0.310354,0.391162,0.471971,0.552779,0.633587,0.714395,0.795203,0.876011,0.956819,1.037627,1.118435,1.199243,1.280051,1.360859,1.441668,1.522476,1.603284,1.684092,1.764900,1.845708,1.926516,2.007324,2.088132,2.168940,2.249748,2.330556,2.411365,2.492173,2.572981,2.653789,2.734597,2.815405,2.896213,2.977021,3.057829,3.138637,3.219445,3.300253,3.381062,3.461870,3.542677,3.623486,3.704294,3.785102,3.865910,3.946718,4.027526,4.108334,4.189142,4.269950,4.350759,4.431567,4.512374,4.593183,4.673991,4.754799,4.835607,4.916415,4.997223,5.078031,5.158839,5.239647,5.320456,5.401264,5.482071,5.562880,5.643688
Galveston_1_Wind,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galveston_2_Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galveston_CCGT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062679,0.143487,0.224295,0.305103,0.385911,0.466719,0.547527,0.628335,0.709143,0.789951,0.870759,0.951568,1.032376,1.113183,1.193992,1.274800,1.355608,1.436416,1.517224,1.598032,1.678840,1.759648,1.840456,1.921265,2.002073,2.082880,2.163689,2.244497,2.325305,2.406113,2.486921,2.567729,2.648537,2.729345,2.810153,2.890962,2.971770,3.052577,3.133386,3.214194,3.295002,3.375810,3.456618,3.537426,3.618234,3.699042
Lake_Charles_CCGT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125507,0.206315,0.287123,0.367931,0.448740,0.529548,0.610355,0.691164,0.771972,0.852780,0.933588,1.014396,1.095204,1.176012,1.256820,1.337628,1.418437,1.499244,1.580052,1.660861,1.741669,1.822477,1.903285,1.984093,2.064901,2.145709,2.226517,2.307325,2.388134,2.468941,2.549749,2.630558,2.711366,2.792174,2.872982,2.953790,3.034598,3.115406,3.196214,3.277022,3.357831,3.438638,3.519446,3.600255
Lake_Charles_Wind,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty_1_Solar,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Myrtle_Solar,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Port_Arthur_CCGT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008390,0.089198,0.170006,0.250814,0.331622,0.412431,0.493238,0.574047,0.654855,0.735663,0.816471,0.897279,0.978087,1.058895,1.139703,1.220511,1.301319,1.382128,1.462935,1.543744,1.624552,1.705360,1.786168,1.866976,1.947784,2.028592,2.109400,2.190208,2.271016,2.351825,2.432632,2.513440,2.594249,2.675057,2.755865,2.836673,2.917481,2.998289,3.079097,3.159905,3.240713,3.321522,3.402330,3.483137,3.563946,3.644754,3.725562,3.806370,3.887178,3.967986,4.048794,4.129602,4.210410,4.291219,4.372026,4.452834,4.533643,4.614450,4.695259,4.776067,4.856874,4.937683,5.018491,5.099299,5.180107,5.260916,5.341723,5.422531,5.503340,5.584147,5.664956,5.745764,5.826571,5.907380,5.988188,6.068996,6.149804,6.230613,6.311420,6.392228,6.473037
Red_Bluff_Road_Solar,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002436,0.083244,0.164052,0.244860,0.325668,0.406476,0.487284,0.568092,0.648901,0.729709,0.810517,0.891325,0.972133,1.052941,1.133749,1.214557,1.295365,1.376173,1.456981,1.537789,1.618598,1.699406,1.780214,1.861022,1.941830,2.022638,2.103446,2.184254,2.265062,2.345870,2.426678,2.507486,2.588295,2.669103,2.749911,2.830719,2.911527,2.992335,3.073143,3.153951,3.234759,3.315567,3.396375,3.477183
Roy_S_Nelson_Coal,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039986,0.120794,0.201602,0.282411,0.363218,0.444026,0.524835,0.605643,0.686451,0.767259,0.848067,0.928875,1.009683,1.090491,1.171299,1.252108,1.332915,1.413723,1.494532,1.575340,1.656148,1.736956,1.817764,1.898572,1.979380,2.060188,2.140996,2.221805,2.302612,2.383420,2.464229
Sabine_CCGT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.140808,0.221617,0.302424,0.383233,0.464041,0.544849,0.625657,0.706465,0.787273,0.868081,0.948889,1.029697,1.110505,1.191314,1.272121,1.352929,1.433738,1.514546,1.595354,1.676162,1.756970,1.837778,1.918586,1.999394,2.080202,2.161011,2.241819,2.322626,2.403435,2.484243,2.565051,2.645859,2.726667,2.807475,2.888283,2.969091,3.049899,3.130708,3.211515,3.292323,3.373132,3.453940,3.534748,3.615556,3.696364,3.777172,3.857980,3.938788,4.019596,4.100405,4.181212,4.262020,4.342829,4.423636,4.504445,4.585253,4.666060,4.746869,4.827677,4.908485,4.989293,5.070102,5.150909,5.231717,5.312526
Sub_Brazoria,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004796,0.085604,0.166412,0.247221,0.328029,0.408837,0.489645,0.570453,0.651261,0.732069,0.812877,0.893685,0.974493,1.055301,1.136109,1.216918,1.297726,1.378533,1.459342,1.540150,1.620958,1.701766,1.782574,1.863382,1.944190,2.024998,2.105806,2.186615,2.267423,2.348230,2.429039,2.509847,2.590655,2.671463,2.752271,2.833079,2.913887,2.994695,3.075503,3.156312,3.237120,3.317927,3.398736,3.479544
Sub_Chambers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012714,0.093523,0.174331,0.255139,0.335947,0.416755,0.497563,0.578371,0.659179,0.739987,0.820795,0.901603,0.982411,1.063220,1.144028,1.224836,1.305644,1.386452,1.467260,1.548068,1.628876,1.709684,1.790492,1.871300,1.952108,2.032917,2.113725,2.194533,2.275341,2.356149,2.436957,2.517765,2.598573,2.679381,2.760189,2.840997,2.921805
Sub_Fort_Bend,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub_Galveston,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059990,0.140798,0.221606,0.302414,0.383222,0.464030,0.544838,0.625646,0.706455,0.787263,0.868071,0.948879,1.029687,1.110495,1.191303,1.272111,1.352919,1.433727,1.514535,1.595343,1.676152,1.756960,1.837768,1.918576,1.999384,2.080192,2.161000,2.241808,2.322616,2.403424,2.484232,2.565040,2.645849,2.726657,2.807465,2.888273,2.969081,3.049889,3.130697,3.211505,3.292313,3.373121,3.453929,3.534737,3.615546,3.696354,3.777161,3.857970,3.938778,4.019586,4.100394,4.181202,4.262010,4.342818,4.423626,4.504435,4.585242,4.666051,4.746859,4.827666,4.908475,4.989283,5.070091,5.150899,5.231707,5.312515,5.393323,5.474132,5.554939,5.635748,5.716556,5.797363,5.878172,5.958980,6.039788,6.120596,6.201404,6.282212,6.363020
Sub_Hardin,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sub_Harris,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
